Timestamp(s),Event Type,Details,Exchange Count,Info Discovered
118.81,AI_RESPONSE_FULL,"Received full JSON response",6,0
118.81,FEEDBACK_STOPPED,"Duration: 0.82s",6,0
119.51,AVATAR_TALKING,"Avatar started speaking",6,0
119.51,AVATAR_TALKING,"Avatar started speaking",6,0
119.51,AVATAR_TALKING,"Avatar started speaking",6,0
119.51,AVATAR_TALKING,"Avatar started speaking",6,0
119.51,AVATAR_TALKING,"Avatar started speaking",6,0
119.51,AVATAR_TALKING,"Avatar started speaking",6,0
124.57,AVATAR_IDLE,"Avatar finished speaking",6,0
124.57,AVATAR_IDLE,"Avatar finished speaking",6,0
124.57,AVATAR_IDLE,"Avatar finished speaking",6,0
124.57,AVATAR_IDLE,"Avatar finished speaking",6,0
124.57,AVATAR_IDLE,"Avatar finished speaking",6,0
124.57,AVATAR_IDLE,"Avatar finished speaking",6,0
133.59,USER_MESSAGE,"living in unit 4 actually",6,0
134.09,FEEDBACK_GESTURE,"Thinking animation triggered",6,0
134.81,AI_RESPONSE_FULL,"Received full JSON response",7,0
134.81,FEEDBACK_STOPPED,"Duration: 0.71s",7,0
135.82,AVATAR_TALKING,"Avatar started speaking",7,0
135.82,AVATAR_TALKING,"Avatar started speaking",7,0
135.82,AVATAR_TALKING,"Avatar started speaking",7,0
135.82,AVATAR_TALKING,"Avatar started speaking",7,0
135.82,AVATAR_TALKING,"Avatar started speaking",7,0
135.82,AVATAR_TALKING,"Avatar started speaking",7,0
135.82,AVATAR_TALKING,"Avatar started speaking",7,0
142.60,AVATAR_IDLE,"Avatar finished speaking",7,0
142.60,AVATAR_IDLE,"Avatar finished speaking",7,0
142.60,AVATAR_IDLE,"Avatar finished speaking",7,0
142.60,AVATAR_IDLE,"Avatar finished speaking",7,0
142.60,AVATAR_IDLE,"Avatar finished speaking",7,0
142.60,AVATAR_IDLE,"Avatar finished speaking",7,0
142.60,AVATAR_IDLE,"Avatar finished speaking",7,0
150.80,USER_MESSAGE,"uh I'm settling okay but can you tell me where the best coffee",7,0
151.30,FEEDBACK_GESTURE,"Thinking animation triggered",7,0
152.27,AI_RESPONSE_FULL,"Received full JSON response",8,0
152.27,FEEDBACK_STOPPED,"Duration: 0.97s",8,0
153.03,AVATAR_TALKING,"Avatar started speaking",8,0
153.03,AVATAR_TALKING,"Avatar started speaking",8,0
153.03,AVATAR_TALKING,"Avatar started speaking",8,0
153.03,AVATAR_TALKING,"Avatar started speaking",8,0
153.03,AVATAR_TALKING,"Avatar started speaking",8,0
153.03,AVATAR_TALKING,"Avatar started speaking",8,0
153.03,AVATAR_TALKING,"Avatar started speaking",8,0
153.03,AVATAR_TALKING,"Avatar started speaking",8,0
162.44,AVATAR_IDLE,"Avatar finished speaking",8,0
162.44,AVATAR_IDLE,"Avatar finished speaking",8,0
162.44,AVATAR_IDLE,"Avatar finished speaking",8,0
162.44,AVATAR_IDLE,"Avatar finished speaking",8,0
162.44,AVATAR_IDLE,"Avatar finished speaking",8,0
162.44,AVATAR_IDLE,"Avatar finished speaking",8,0
162.44,AVATAR_IDLE,"Avatar finished speaking",8,0
162.44,AVATAR_IDLE,"Avatar finished speaking",8,0
0.00,CONVERSATION_END,"Reason: Objectives Met / AI Requested End | Duration: 2.72m",8,0

=== SUMMARY ===
Duration (minutes),0.00
Total Exchanges,8
Info Discovered,0/4
Feedback Enabled,True
Feedback Types,Gesture
Feedback Delay,0.5s
